subj,freq,ptype,dur,itemN,trial,rt,error,prevRT,prevERR,prevYES,itemERR,subjERR,ID
26,LF,unrel,66ms,28,110,581.2,0,822.4,no,no,0,3.1,VT
26,LF,unrel,66ms,29,115,787.8,0,578.2,no,no,12.5,3.1,VT
26,LF,unrel,66ms,30,30,679.6,0,607.5,no,yes,37.5,3.1,VT
26,LF,unrel,66ms,31,79,527.6,0,599.5,no,yes,0,3.1,VT
26,LF,unrel,66ms,32,61,678.4,0,581.6,no,yes,0,3.1,VT
26,LF,unrel,66ms,33,49,638.3,0,648.3,no,no,0,3.1,VT
26,LF,unrel,66ms,34,185,577,0,667.7,no,no,0,3.1,VT
26,LF,unrel,66ms,35,195,840.9,0,547.9,no,yes,12.5,3.1,VT
26,LF,unrel,66ms,36,134,651.7,1,670.5,no,no,37.5,3.1,VT
26,HF,unrel,33ms,13,87,572.8,0,644.7,no,no,0,3.1,VT
26,HF,unrel,33ms,14,85,563.1,0,518,no,yes,0,3.1,VT
26,HF,unrel,33ms,15,175,629.8,0,612.3,no,no,0,3.1,VT
26,HF,unrel,33ms,16,112,686.3,0,671.5,no,no,0,3.1,VT
26,HF,unrel,33ms,17,118,685.9,0,762.8,no,no,0,3.1,VT
26,HF,unrel,33ms,18,17,702.2,0,746.4,no,yes,0,3.1,VT
26,HF,unrel,33ms,19,73,496,0,673.4,no,yes,0,3.1,VT
26,HF,unrel,33ms,20,71,532.9,0,553.2,no,yes,0,3.1,VT
26,HF,unrel,33ms,21,43,629.6,0,662.1,no,no,0,3.1,VT
26,HF,unrel,33ms,22,199,637.2,0,612.4,no,yes,14.3,3.1,VT
26,HF,unrel,33ms,23,202,576.8,0,599,no,yes,0,3.1,VT
26,HF,unrel,33ms,24,137,598.4,0,730.7,no,no,0,3.1,VT
26,LF,unrel,33ms,37,92,692.9,0,611.3,no,no,0,3.1,VT
26,LF,unrel,33ms,38,97,616.5,1,707.3,no,no,50,3.1,VT
26,LF,unrel,33ms,39,162,717.6,0,1122.3,no,no,0,3.1,VT
26,LF,unrel,33ms,40,124,590,0,604.5,no,yes,0,3.1,VT
26,LF,unrel,33ms,41,126,545.3,0,,yes,,12.5,3.1,VT
26,LF,unrel,33ms,42,20,689,0,724.5,no,no,25,3.1,VT
26,LF,unrel,33ms,43,65,641.2,0,549.5,no,yes,12.5,3.1,VT
26,LF,unrel,33ms,44,78,599.5,0,597.2,no,no,25,3.1,VT
26,LF,unrel,33ms,45,60,581.6,0,645.4,no,no,25,3.1,VT
26,LF,unrel,33ms,46,189,682.4,0,792.7,no,no,0,3.1,VT
26,LF,unrel,33ms,47,196,763.9,0,1262.2,no,yes,12.5,3.1,VT
26,LF,unrel,33ms,48,149,702.4,0,738.5,no,no,25,3.1,VT
27,HF,rel,66ms,49,200,388.3,0,528.6,no,no,12.5,11.5,ts
27,HF,rel,66ms,50,202,374.6,0,,yes,,0,11.5,ts
27,HF,rel,66ms,51,70,358.1,0,,yes,,0,11.5,ts
27,HF,rel,66ms,52,92,469,0,496.6,no,yes,0,11.5,ts
27,HF,rel,66ms,53,95,414.8,0,648.8,no,no,0,11.5,ts
27,HF,rel,66ms,54,114,467.1,0,,yes,,0,11.5,ts
27,HF,rel,66ms,55,26,453.1,0,464.7,no,yes,0,11.5,ts
27,HF,rel,66ms,56,25,464.7,0,508.2,no,yes,0,11.5,ts
27,HF,rel,66ms,57,58,387.6,0,447.2,no,no,0,11.5,ts
27,HF,rel,66ms,58,165,340.1,0,495.6,no,yes,0,11.5,ts
27,HF,rel,66ms,59,160,369.5,0,461.1,no,no,12.5,11.5,ts
27,HF,rel,66ms,60,137,365.9,0,401.4,no,yes,0,11.5,ts
27,LF,rel,66ms,73,194,541.2,0,,yes,,0,11.5,ts
27,LF,rel,66ms,74,204,401,0,,yes,,0,11.5,ts
27,LF,rel,66ms,75,77,417.1,0,427.6,no,no,14.3,11.5,ts
27,LF,rel,66ms,76,86,396.3,0,431.9,no,yes,28.6,11.5,ts
27,LF,rel,66ms,77,87,480.8,0,396.3,no,yes,0,11.5,ts
27,LF,rel,66ms,78,110,407.9,0,,yes,,12.5,11.5,ts
27,LF,rel,66ms,79,28,647.5,0,473.6,no,yes,0,11.5,ts
27,LF,rel,66ms,80,36,459.3,0,653.3,no,no,0,11.5,ts
27,LF,rel,66ms,81,60,421.9,1,489.5,no,no,12.5,11.5,ts
27,LF,rel,66ms,82,171,524.5,0,440.1,no,no,0,11.5,ts
27,LF,rel,66ms,83,157,417.3,0,436.9,no,no,0,11.5,ts
27,LF,rel,66ms,84,142,379.8,1,463.4,no,yes,25,11.5,ts
27,HF,rel,33ms,61,198,444.1,0,552.4,no,no,0,11.5,ts
27,HF,rel,33ms,62,190,532.2,0,374.3,no,yes,0,11.5,ts
27,HF,rel,33ms,63,69,321.6,1,403.8,no,no,25,11.5,ts
27,HF,rel,33ms,64,98,373.5,0,407.6,no,yes,0,11.5,ts
27,HF,rel,33ms,65,103,393.5,0,,yes,,0,11.5,ts
27,HF,rel,33ms,66,121,534.5,0,504.7,no,no,12.5,11.5,ts
27,HF,rel,33ms,67,24,508.2,0,744.4,no,no,12.5,11.5,ts
27,HF,rel,33ms,68,16,468.4,0,446.5,no,yes,0,11.5,ts
27,HF,rel,33ms,69,49,434.9,0,676.2,no,no,0,11.5,ts
27,HF,rel,33ms,70,162,373.3,0,511.4,no,yes,0,11.5,ts
27,HF,rel,33ms,71,161,511.4,0,369.5,no,yes,0,11.5,ts
27,HF,rel,33ms,72,133,369.2,0,,yes,,0,11.5,ts
27,LF,rel,33ms,85,181,352.6,0,394.7,no,yes,0,11.5,ts
27,LF,rel,33ms,86,183,460.4,0,,yes,,0,11.5,ts
27,LF,rel,33ms,87,80,450.3,0,428.4,no,yes,0,11.5,ts
27,LF,rel,33ms,88,101,389.8,1,,yes,,37.5,11.5,ts
27,LF,rel,33ms,89,91,496.6,0,,yes,,25,11.5,ts
27,LF,rel,33ms,90,124,647.5,0,448.9,no,no,12.5,11.5,ts
27,LF,rel,33ms,91,30,544.5,0,426.6,no,yes,12.5,11.5,ts
27,LF,rel,33ms,92,17,466.3,0,468.4,no,yes,0,11.5,ts
27,LF,rel,33ms,93,46,547.3,0,609.7,no,no,0,11.5,ts
27,LF,rel,33ms,94,158,495.2,0,417.3,no,yes,12.5,11.5,ts
27,LF,rel,33ms,95,168,421.7,0,,yes,,0,11.5,ts
27,LF,rel,33ms,96,136,401.4,0,491.5,no,no,0,11.5,ts
27,HF,unrel,66ms,1,187,431.6,0,491.1,no,no,14.3,11.5,ts
27,HF,unrel,66ms,2,192,412.4,0,520.6,no,no,12.5,11.5,ts
27,HF,unrel,66ms,3,79,428.4,0,,yes,,25,11.5,ts
27,HF,unrel,66ms,4,85,431.9,0,549.5,no,no,0,11.5,ts
27,HF,unrel,66ms,5,105,450,0,1077.9,no,no,0,11.5,ts
27,HF,unrel,66ms,6,119,380.2,0,503.8,no,no,0,11.5,ts
27,HF,unrel,66ms,7,27,473.6,0,453.1,no,yes,0,11.5,ts
27,HF,unrel,66ms,8,32,557,0,604.9,no,no,0,11.5,ts
27,HF,unrel,66ms,9,38,476.4,0,729.2,no,no,12.5,11.5,ts
27,HF,unrel,66ms,10,178,425.1,0,388.7,no,yes,12.5,11.5,ts
27,HF,unrel,66ms,11,177,388.7,0,571.1,no,no,12.5,11.5,ts
27,HF,unrel,66ms,12,134,469.7,1,369.2,no,yes,25,11.5,ts
27,LF,unrel,66ms,25,185,462.6,1,410.2,no,yes,25,11.5,ts
27,LF,unrel,66ms,26,189,374.3,0,589.5,no,yes,12.5,11.5,ts
27,LF,unrel,66ms,27,72,479,0,442.5,no,no,0,11.5,ts
27,LF,unrel,66ms,28,96,531.3,0,414.8,no,yes,0,11.5,ts
27,LF,unrel,66ms,29,89,433.6,0,469.2,no,no,12.5,11.5,ts
27,LF,unrel,66ms,30,132,435.4,1,390.9,no,no,37.5,11.5,ts
27,LF,unrel,66ms,31,33,487.3,0,557,no,yes,0,11.5,ts
27,LF,unrel,66ms,32,13,647.5,0,,yes,,0,11.5,ts
27,LF,unrel,66ms,33,51,485.2,0,472.8,no,yes,0,11.5,ts
27,LF,unrel,66ms,34,163,465.8,0,373.3,no,yes,0,11.5,ts
27,LF,unrel,66ms,35,179,517.6,0,425.1,no,yes,12.5,11.5,ts
27,LF,unrel,66ms,36,144,420.7,0,,yes,,37.5,11.5,ts
27,HF,unrel,33ms,13,188,589.5,0,431.6,no,yes,0,11.5,ts
27,HF,unrel,33ms,14,195,593.7,0,541.2,no,yes,0,11.5,ts
27,HF,unrel,33ms,15,82,443.2,0,568.2,no,no,0,11.5,ts
27,HF,unrel,33ms,16,107,429.8,0,439.9,no,yes,0,11.5,ts
27,HF,unrel,33ms,17,97,407.6,0,531.3,no,yes,0,11.5,ts
27,HF,unrel,33ms,18,115,465,0,467.1,no,yes,0,11.5,ts
27,HF,unrel,33ms,19,15,446.5,0,579.5,no,yes,0,11.5,ts
27,HF,unrel,33ms,20,29,426.6,0,718,no,yes,0,11.5,ts
27,HF,unrel,33ms,21,50,472.8,0,434.9,no,yes,0,11.5,ts
27,HF,unrel,33ms,22,180,394.7,0,517.6,no,yes,14.3,11.5,ts
27,HF,unrel,33ms,23,166,401.9,0,340.1,no,yes,0,11.5,ts
27,HF,unrel,33ms,24,141,463.4,0,454.1,no,no,0,11.5,ts
27,LF,unrel,33ms,37,184,410.2,0,460.4,no,yes,0,11.5,ts
27,LF,unrel,33ms,38,201,482.2,1,388.3,no,yes,50,11.5,ts
27,LF,unrel,33ms,39,83,481.1,0,443.2,no,yes,0,11.5,ts
27,LF,unrel,33ms,40,99,459.4,0,373.5,no,yes,0,11.5,ts
27,LF,unrel,33ms,41,106,439.9,0,450,no,yes,12.5,11.5,ts
27,LF,unrel,33ms,42,125,560.5,1,974.8,no,yes,25,11.5,ts
27,LF,unrel,33ms,43,18,647.5,0,466.3,no,yes,12.5,11.5,ts
27,LF,unrel,33ms,44,14,579.5,0,676.8,no,yes,25,11.5,ts
27,LF,unrel,33ms,45,47,455.7,1,547.3,no,yes,25,11.5,ts
27,LF,unrel,33ms,46,164,495.6,0,465.8,no,yes,0,11.5,ts
27,LF,unrel,33ms,47,175,453.2,1,,yes,,12.5,11.5,ts
27,LF,unrel,33ms,48,155,511,0,513.2,no,no,25,11.5,ts
28,HF,rel,66ms,49,75,450,1,676.7,no,no,12.5,7.3,aa
28,HF,rel,66ms,50,72,474.2,0,568.6,no,no,0,7.3,aa
28,HF,rel,66ms,51,50,391.3,0,523.6,no,no,0,7.3,aa
28,HF,rel,66ms,52,173,462,0,537.7,no,yes,0,7.3,aa
28,HF,rel,66ms,53,172,537.7,0,952.7,no,no,0,7.3,aa
28,HF,rel,66ms,54,202,652.7,0,662.8,no,no,0,7.3,aa
28,HF,rel,66ms,55,113,427.4,0,510.9,no,yes,0,7.3,aa
28,HF,rel,66ms,56,121,402,0,743.6,no,yes,0,7.3,aa
28,HF,rel,66ms,57,150,405.9,0,672.6,no,no,0,7.3,aa
28,HF,rel,66ms,58,88,402,0,535,no,yes,0,7.3,aa
28,HF,rel,66ms,59,107,423.1,0,515.3,no,yes,12.5,7.3,aa
28,HF,rel,66ms,60,30,398.4,0,457.9,no,yes,0,7.3,aa
28,LF,rel,66ms,73,79,694.1,0,656.1,no,no,0,7.3,aa
28,LF,rel,66ms,74,64,463.1,0,450.6,no,yes,0,7.3,aa
28,LF,rel,66ms,75,43,421.9,1,839.7,no,no,14.3,7.3,aa
28,LF,rel,66ms,76,157,671.3,0,506.9,no,no,28.6,7.3,aa
28,LF,rel,66ms,77,168,450.3,0,461.9,no,yes,0,7.3,aa
28,LF,rel,66ms,78,186,437,0,,yes,,12.5,7.3,aa
28,LF,rel,66ms,79,132,478.4,0,689.8,no,yes,0,7.3,aa
28,LF,rel,66ms,80,117,438.6,0,547.6,no,no,0,7.3,aa
28,LF,rel,66ms,81,140,595.3,0,611.1,no,yes,12.5,7.3,aa
28,LF,rel,66ms,82,96,530.1,0,,yes,,0,7.3,aa
28,LF,rel,66ms,83,100,489,0,651,no,no,0,7.3,aa
28,LF,rel,66ms,84,34,419.9,0,,yes,,25,7.3,aa
28,HF,rel,33ms,61,80,508.1,0,694.1,no,yes,0,7.3,aa
28,HF,rel,33ms,62,62,412.7,0,502.8,no,yes,0,7.3,aa
28,HF,rel,33ms,63,48,399.1,0,622.3,no,no,25,7.3,aa
28,HF,rel,33ms,64,177,592,0,466.1,no,yes,0,7.3,aa
28,HF,rel,33ms,65,170,617.3,0,984.2,no,yes,0,7.3,aa
28,HF,rel,33ms,66,196,494.2,1,596.6,no,yes,12.5,7.3,aa
28,HF,rel,33ms,67,124,630,0,721.5,no,no,12.5,7.3,aa
28,HF,rel,33ms,68,120,743.6,0,417.7,no,yes,0,7.3,aa
28,HF,rel,33ms,69,155,486.4,0,513.2,no,yes,0,7.3,aa
28,HF,rel,33ms,70,105,651.9,0,752.7,no,no,0,7.3,aa
28,HF,rel,33ms,71,97,614.6,0,530.1,no,yes,0,7.3,aa
28,HF,rel,33ms,72,25,484.4,0,502.6,no,no,0,7.3,aa
28,LF,rel,33ms,85,63,450.6,0,412.7,no,yes,0,7.3,aa
28,LF,rel,33ms,86,67,487.2,0,538.8,no,no,0,7.3,aa
28,LF,rel,33ms,87,51,637.1,0,391.3,no,yes,0,7.3,aa
28,LF,rel,33ms,88,169,829.8,0,450.3,no,yes,37.5,7.3,aa
28,LF,rel,33ms,89,165,562,1,550.3,no,yes,25,7.3,aa
28,LF,rel,33ms,90,185,571.4,1,702.1,no,no,12.5,7.3,aa
28,LF,rel,33ms,91,115,399.1,0,425.3,no,yes,12.5,7.3,aa
28,LF,rel,33ms,92,114,425.3,0,427.4,no,yes,0,7.3,aa
28,LF,rel,33ms,93,136,409.6,0,566.6,no,yes,0,7.3,aa
28,LF,rel,33ms,94,103,460.3,0,677.6,no,no,12.5,7.3,aa
28,LF,rel,33ms,95,86,529.8,0,708.5,no,no,0,7.3,aa
28,LF,rel,33ms,96,13,545.8,0,,yes,,0,7.3,aa
28,HF,unrel,66ms,1,82,508.3,0,562,no,no,14.3,7.3,aa
28,HF,unrel,66ms,2,61,502.8,0,707,no,no,12.5,7.3,aa
28,HF,unrel,66ms,3,59,709.7,1,764.8,no,yes,25,7.3,aa
28,HF,unrel,66ms,4,162,543.5,0,1125.7,no,no,0,7.3,aa
28,HF,unrel,66ms,5,167,461.9,0,572.3,no,no,0,7.3,aa
28,HF,unrel,66ms,6,203,530.6,0,652.7,no,yes,0,7.3,aa
28,HF,unrel,66ms,7,128,440,0,549.8,no,yes,0,7.3,aa
28,HF,unrel,66ms,8,111,497.1,0,809.5,no,no,0,7.3,aa
28,HF,unrel,66ms,9,154,513.2,0,460.8,no,no,12.5,7.3,aa
28,HF,unrel,66ms,10,91,455.3,0,532.3,no,yes,12.5,7.3,aa
28,HF,unrel,66ms,11,89,462.4,0,402,no,yes,12.5,7.3,aa
28,HF,unrel,66ms,12,29,457.9,0,618.5,no,no,25,7.3,aa
28,LF,unrel,66ms,25,73,829.8,0,474.2,no,yes,25,7.3,aa
28,LF,unrel,66ms,26,76,630.5,0,,yes,,12.5,7.3,aa
28,LF,unrel,66ms,27,39,472.1,0,524.4,no,yes,0,7.3,aa
28,LF,unrel,66ms,28,178,656.9,0,592,no,yes,0,7.3,aa
28,LF,unrel,66ms,29,180,524.8,0,472.4,no,yes,12.5,7.3,aa
28,LF,unrel,66ms,30,188,514.3,0,618.9,no,no,37.5,7.3,aa
28,LF,unrel,66ms,31,130,453.3,0,588.5,no,no,0,7.3,aa
28,LF,unrel,66ms,32,131,689.8,0,453.3,no,yes,0,7.3,aa
28,LF,unrel,66ms,33,139,611.1,0,970.8,no,no,0,7.3,aa
28,LF,unrel,66ms,34,108,499.5,0,423.1,no,yes,0,7.3,aa
28,LF,unrel,66ms,35,98,829.8,0,614.6,no,yes,12.5,7.3,aa
28,LF,unrel,66ms,36,31,482.8,0,398.4,no,yes,37.5,7.3,aa
28,HF,unrel,33ms,13,83,514.2,0,508.3,no,yes,0,7.3,aa
28,HF,unrel,33ms,14,69,480.2,0,749.1,no,no,0,7.3,aa
28,HF,unrel,33ms,15,38,524.4,0,610.8,no,no,0,7.3,aa
28,HF,unrel,33ms,16,164,550.3,0,546.5,no,no,0,7.3,aa
28,HF,unrel,33ms,17,159,572.7,0,636.5,no,no,0,7.3,aa
28,HF,unrel,33ms,18,195,596.6,0,594.3,no,no,0,7.3,aa
28,HF,unrel,33ms,19,119,417.7,0,708.5,no,no,0,7.3,aa
28,HF,unrel,33ms,20,126,729.2,0,590.9,no,no,0,7.3,aa
28,HF,unrel,33ms,21,135,566.6,0,,yes,,0,7.3,aa
28,HF,unrel,33ms,22,106,515.3,0,651.9,no,yes,14.3,7.3,aa
28,HF,unrel,33ms,23,87,535,0,529.8,no,yes,0,7.3,aa
28,HF,unrel,33ms,24,23,547.6,0,618.7,no,yes,0,7.3,aa
28,LF,unrel,33ms,37,65,436.9,0,463.1,no,yes,0,7.3,aa
28,LF,unrel,33ms,38,84,527.3,1,514.2,no,yes,50,7.3,aa
28,LF,unrel,33ms,39,58,764.8,0,527.5,no,no,0,7.3,aa
28,LF,unrel,33ms,40,176,466.1,0,,yes,,0,7.3,aa
28,LF,unrel,33ms,41,179,472.4,0,656.9,no,yes,12.5,7.3,aa
28,LF,unrel,33ms,42,182,565.8,0,737.9,no,no,25,7.3,aa
28,LF,unrel,33ms,43,112,510.9,0,497.1,no,yes,12.5,7.3,aa
28,LF,unrel,33ms,44,127,549.8,0,729.2,no,yes,25,7.3,aa
28,LF,unrel,33ms,45,133,484.2,0,478.4,no,yes,25,7.3,aa
28,LF,unrel,33ms,46,90,532.3,0,462.4,no,yes,0,7.3,aa
28,LF,unrel,33ms,47,101,646.9,0,489,no,yes,12.5,7.3,aa
28,LF,unrel,33ms,48,22,618.7,0,525.5,no,no,25,7.3,aa
31,HF,rel,66ms,61,150,506.7,0,585.8,no,no,0,8.3,cg
31,HF,rel,66ms,62,151,487.1,0,506.7,no,yes,0,8.3,cg
31,HF,rel,66ms,63,89,415.8,0,475.4,no,yes,12.5,8.3,cg
31,HF,rel,66ms,64,26,444.4,0,654.4,no,no,0,8.3,cg
31,HF,rel,66ms,65,16,487.6,0,624.2,no,no,12.5,8.3,cg
31,HF,rel,66ms,66,75,488.4,0,491.9,no,no,12.5,8.3,cg
31,HF,rel,66ms,67,128,402.1,0,461.6,no,yes,0,8.3,cg
31,HF,rel,66ms,68,113,414.6,0,450.1,no,yes,0,8.3,cg
31,HF,rel,66ms,69,40,655,0,791.6,no,no,0,8.3,cg
31,HF,rel,66ms,70,197,370.5,0,,yes,,0,8.3,cg
31,HF,rel,66ms,71,193,455.3,1,,yes,,12.5,8.3,cg
31,HF,rel,66ms,72,168,414.2,0,1274.7,no,no,0,8.3,cg
31,LF,rel,66ms,85,134,536.3,0,566.7,no,no,0,8.3,cg
31,LF,rel,66ms,86,140,451.7,0,479.3,no,no,0,8.3,cg
31,LF,rel,66ms,87,87,405.5,0,489.1,no,yes,12.5,8.3,cg
31,LF,rel,66ms,88,30,459.6,0,628.2,no,no,0,8.3,cg
31,LF,rel,66ms,89,21,533.3,0,638.6,no,no,12.5,8.3,cg
31,LF,rel,66ms,90,76,428.9,0,488.4,no,yes,0,8.3,cg
31,LF,rel,66ms,91,115,468.6,0,571,no,no,12.5,8.3,cg
31,LF,rel,66ms,92,122,391.4,0,590.5,no,no,0,8.3,cg
31,LF,rel,66ms,93,42,556,0,712.9,no,no,25,8.3,cg
31,LF,rel,66ms,94,204,341.9,0,457.4,no,yes,12.5,8.3,cg
31,LF,rel,66ms,95,186,281,1,380.5,no,no,14.3,8.3,cg
31,LF,rel,66ms,96,173,530.9,0,,yes,,0,8.3,cg
31,HF,rel,33ms,49,144,505.3,0,467.4,no,yes,12.5,8.3,cg
31,HF,rel,33ms,50,155,481.6,0,459.7,no,yes,0,8.3,cg
31,HF,rel,33ms,51,106,415.9,0,450,no,no,12.5,8.3,cg
31,HF,rel,33ms,52,18,521.9,0,541.5,no,yes,0,8.3,cg
31,HF,rel,33ms,53,24,464.5,0,540.1,no,yes,0,8.3,cg
31,HF,rel,33ms,54,72,497.6,0,435.8,no,yes,14.3,8.3,cg
31,HF,rel,33ms,55,130,389.8,0,447.9,no,no,0,8.3,cg
31,HF,rel,33ms,56,125,599.6,0,481.7,no,no,0,8.3,cg
31,HF,rel,33ms,57,38,599.5,0,831.3,no,no,0,8.3,cg
31,HF,rel,33ms,58,188,372.8,0,334.9,no,yes,0,8.3,cg
31,HF,rel,33ms,59,202,467.6,0,461.7,no,yes,12.5,8.3,cg
31,HF,rel,33ms,60,172,311.3,1,481.4,no,no,12.5,8.3,cg
31,LF,rel,33ms,73,136,553.2,0,483.3,no,yes,0,8.3,cg
31,LF,rel,33ms,74,148,509.4,0,637.2,no,no,0,8.3,cg
31,LF,rel,33ms,75,102,441.2,0,507.3,no,no,0,8.3,cg
31,LF,rel,33ms,76,34,655,0,530.4,no,no,12.5,8.3,cg
31,LF,rel,33ms,77,17,541.5,0,487.6,no,yes,12.5,8.3,cg
31,LF,rel,33ms,78,69,514.9,0,559.1,no,no,14.3,8.3,cg
31,LF,rel,33ms,79,117,478.2,0,562.5,no,yes,25,8.3,cg
31,LF,rel,33ms,80,112,450.1,0,567.1,no,yes,0,8.3,cg
31,LF,rel,33ms,81,44,560.6,0,590.3,no,no,12.5,8.3,cg
31,LF,rel,33ms,82,183,354.2,0,484.3,no,yes,0,8.3,cg
31,LF,rel,33ms,83,187,334.9,0,281,no,yes,25,8.3,cg
31,LF,rel,33ms,84,163,418.3,0,468.4,no,no,12.5,8.3,cg
31,HF,unrel,66ms,13,137,491.5,0,553.2,no,yes,0,8.3,cg
31,HF,unrel,66ms,14,135,483.3,0,536.3,no,yes,12.5,8.3,cg
31,HF,unrel,66ms,15,86,489.1,0,468.6,no,no,0,8.3,cg
31,HF,unrel,66ms,16,22,528.3,0,533.3,no,yes,0,8.3,cg
31,HF,unrel,66ms,17,23,540.1,0,528.3,no,yes,12.5,8.3,cg
31,HF,unrel,66ms,18,62,464.6,0,476.2,no,no,0,8.3,cg
31,HF,unrel,66ms,19,111,567.1,0,515.4,no,yes,0,8.3,cg
31,HF,unrel,66ms,20,127,461.6,0,457.2,no,no,0,8.3,cg
31,HF,unrel,66ms,21,46,455.7,0,657.7,no,no,0,8.3,cg
31,HF,unrel,66ms,22,194,427.7,0,,yes,,0,8.3,cg
31,HF,unrel,66ms,23,199,531.4,0,414.9,no,no,0,8.3,cg
31,HF,unrel,66ms,24,177,452.7,0,472.2,no,no,0,8.3,cg
31,LF,unrel,66ms,37,154,459.7,0,561.4,no,no,0,8.3,cg
31,LF,unrel,66ms,38,146,546.9,0,527.2,no,yes,25,8.3,cg
31,LF,unrel,66ms,39,107,524.4,0,415.9,no,yes,12.5,8.3,cg
31,LF,unrel,66ms,40,14,557.9,0,581,no,yes,0,8.3,cg
31,LF,unrel,66ms,41,36,632.5,0,524.8,no,yes,0,8.3,cg
31,LF,unrel,66ms,42,64,564.6,0,805.1,no,no,0,8.3,cg
31,LF,unrel,66ms,43,110,515.4,0,511,no,yes,0,8.3,cg
31,LF,unrel,66ms,44,118,501.5,0,478.2,no,yes,0,8.3,cg
31,LF,unrel,66ms,45,51,501.5,0,519.2,no,no,37.5,8.3,cg
31,LF,unrel,66ms,46,182,484.3,0,495.9,no,no,12.5,8.3,cg
31,LF,unrel,66ms,47,196,502,1,433.6,no,no,37.5,8.3,cg
31,LF,unrel,66ms,48,178,369.1,1,452.7,no,yes,37.5,8.3,cg
31,HF,unrel,33ms,1,142,421.6,0,787.9,no,no,12.5,8.3,cg
31,HF,unrel,33ms,2,143,467.4,0,421.6,no,yes,0,8.3,cg
31,HF,unrel,33ms,3,88,475.4,0,405.5,no,yes,0,8.3,cg
31,HF,unrel,33ms,4,31,513.5,0,459.6,no,yes,0,8.3,cg
31,HF,unrel,33ms,5,13,581,0,669.9,no,yes,12.5,8.3,cg
31,HF,unrel,33ms,6,71,435.8,0,526.6,no,no,12.5,8.3,cg
31,HF,unrel,33ms,7,131,515.7,0,389.8,no,yes,0,8.3,cg
31,HF,unrel,33ms,8,109,511,0,960.1,no,no,12.5,8.3,cg
31,HF,unrel,33ms,9,47,485.6,0,455.7,no,yes,12.5,8.3,cg
31,HF,unrel,33ms,10,201,461.7,0,,yes,,0,8.3,cg
31,HF,unrel,33ms,11,184,360.1,0,354.2,no,yes,12.5,8.3,cg
31,HF,unrel,33ms,12,159,513.2,0,507.4,no,no,12.5,8.3,cg
31,LF,unrel,33ms,25,138,465.4,0,491.5,no,yes,0,8.3,cg
31,LF,unrel,33ms,26,145,527.2,0,505.3,no,yes,12.5,8.3,cg
31,LF,unrel,33ms,27,92,512.1,1,,yes,,37.5,8.3,cg
31,LF,unrel,33ms,28,35,524.8,0,703.6,no,yes,12.5,8.3,cg
31,LF,unrel,33ms,29,19,655,0,521.9,no,yes,12.5,8.3,cg
31,LF,unrel,33ms,30,67,489.3,1,451.3,no,no,12.5,8.3,cg
31,LF,unrel,33ms,31,116,562.5,0,468.6,no,yes,28.6,8.3,cg
31,LF,unrel,33ms,32,119,528.6,0,501.5,no,yes,12.5,8.3,cg
31,LF,unrel,33ms,33,48,507.4,0,485.6,no,yes,0,8.3,cg
31,LF,unrel,33ms,34,200,423.8,1,531.4,no,yes,12.5,8.3,cg
31,LF,unrel,33ms,35,203,457.4,0,467.6,no,yes,12.5,8.3,cg
31,LF,unrel,33ms,36,174,383.4,1,530.9,no,yes,37.5,8.3,cg
32,HF,rel,66ms,61,193,382.8,0,450.4,no,yes,0,14.6,am
32,HF,rel,66ms,62,190,336.8,0,492.3,no,yes,0,14.6,am
32,HF,rel,66ms,63,63,481.4,0,,yes,,12.5,14.6,am
32,HF,rel,66ms,64,170,263.2,1,306.8,no,yes,0,14.6,am
32,HF,rel,66ms,65,167,423.8,0,491.3,no,yes,12.5,14.6,am
32,HF,rel,66ms,66,39,676,0,628.6,no,no,12.5,14.6,am
32,HF,rel,66ms,67,32,425.9,0,668.7,no,yes,0,14.6,am
32,HF,rel,66ms,68,18,112.3,1,,yes,,0,14.6,am
32,HF,rel,66ms,69,113,551.1,0,,yes,,0,14.6,am
32,HF,rel,66ms,70,154,568.6,0,,yes,,0,14.6,am
32,HF,rel,66ms,71,145,429.2,0,,yes,,12.5,14.6,am
32,HF,rel,66ms,72,85,608.9,0,228.4,no,no,0,14.6,am
32,LF,rel,66ms,85,201,495.7,0,599.6,no,no,0,14.6,am
32,LF,rel,66ms,86,186,509.5,0,647.5,no,yes,0,14.6,am
32,LF,rel,66ms,87,71,595.5,1,753.8,no,no,12.5,14.6,am
32,LF,rel,66ms,88,166,491.3,0,,yes,,0,14.6,am
32,LF,rel,66ms,89,165,382.9,1,410.4,no,no,12.5,14.6,am
32,LF,rel,66ms,90,53,746.6,0,744.2,no,no,0,14.6,am
32,LF,rel,66ms,91,27,567.5,0,,yes,,12.5,14.6,am
32,LF,rel,66ms,92,33,502.4,0,425.9,no,yes,0,14.6,am
32,LF,rel,66ms,93,110,733.2,0,376.8,no,no,25,14.6,am
32,LF,rel,66ms,94,144,480.7,1,825.9,no,no,12.5,14.6,am
32,LF,rel,66ms,95,134,518.7,1,706.8,no,yes,14.3,14.6,am
32,LF,rel,66ms,96,104,489.3,0,642.5,no,no,0,14.6,am
32,HF,rel,33ms,49,188,359.9,0,410,no,yes,12.5,14.6,am
32,HF,rel,33ms,50,198,534.7,0,588.4,no,yes,0,14.6,am
32,HF,rel,33ms,51,73,659.6,0,,yes,,12.5,14.6,am
